step,node_id,base_weight,is_selected,action_taken,correlated_action_taken,num_selected_neighbors,weights_of_selected_neighbors,corrs_with_selected_neighbors,max_corr_to_selected_neighbor,weight_of_highest_corr_neighbor,logical_outcome,corr_logical_outcome
15988,142,5.786329,0.0,-0.38022417,-0.28800353,1,[np.float32(4.5525913)],[np.float32(0.018084316)],0.018084316,6.088874,fixed,fixed
15988,143,7.5358305,0.0,-0.48585984,-0.7791139,1,[np.float32(4.5525913)],[np.float32(0.11134854)],0.11134854,4.5525913,fixed,fixed
15988,144,5.877573,0.0,-0.3789003,-0.6142119,1,[np.float32(4.951692)],[np.float32(0.08631818)],0.08631818,6.9761195,fixed,fixed
15988,149,5.4253707,0.0,-0.36198926,-0.54367757,1,[np.float32(6.842684)],[np.float32(0.028767666)],0.028767666,7.5358305,fixed,fixed
15988,155,5.877573,0.0,-0.41606602,-0.8824607,1,[np.float32(6.842684)],[np.float32(0.11442152)],0.11442152,6.7248263,fixed,fixed
15988,164,5.0099363,0.0,-0.31330276,-0.35563165,1,[np.float32(4.951692)],[np.float32(0.032502197)],0.032502197,5.184434,fixed,fixed
15988,169,6.088874,0.0,-0.37283215,-0.73750734,2,"[np.float32(5.2083592), np.float32(4.5525913)]","[np.float32(0.07279101), np.float32(0.17459728)]",0.17459728,4.5525913,fixed,fixed
15988,170,6.088501,0.0,-0.3855568,-0.34843796,1,[np.float32(4.5525913)],[np.float32(0.022736935)],0.022736935,4.5525913,fixed,fixed
15988,172,5.0934668,0.0,-0.411489,-0.5748169,3,"[np.float32(5.2083592), np.float32(4.5525913), np.float32(4.951692)]","[np.float32(0.087324865), np.float32(0.093068875), np.float32(0.07544661)]",0.093068875,6.9761195,fixed,fixed
15988,174,6.214031,0.0,-0.40815112,-0.5984612,1,[np.float32(4.5525913)],[np.float32(0.08361014)],0.08361014,5.284512,fixed,fixed
15988,176,6.088874,0.0,-0.39631465,-0.6336149,1,[np.float32(4.5525913)],[np.float32(0.105595194)],0.105595194,5.284512,fixed,fixed
15988,179,5.184434,0.0,-0.34933338,-0.53716046,1,[np.float32(4.951692)],[np.float32(0.079511344)],0.079511344,6.9761195,fixed,fixed
15988,187,5.4253707,0.0,-0.34138992,-0.4387185,2,"[np.float32(4.5525913), np.float32(4.951692)]","[np.float32(0.032927886), np.float32(0.042770606)]",0.042770606,5.0934668,fixed,fixed
15988,197,6.7248263,0.0,-0.4308771,-0.90187836,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,fixed,fixed
15988,198,5.5545464,0.0,-0.35145393,-0.49392095,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,fixed,fixed
15988,205,5.184434,0.0,-0.3345401,-0.41989845,1,[np.float32(5.0934668)],[np.float32(0.04016033)],0.04016033,6.7248263,fixed,fixed
15988,208,7.5358305,0.0,-0.48899397,-0.8901777,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
15988,209,5.4253707,0.0,-0.35171467,-0.32496184,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,fixed,fixed
15988,215,7.5358305,0.0,-0.48534697,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
15988,216,6.214031,0.0,-0.40793154,-0.71150875,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,5.0934668,fixed,fixed
15988,221,5.0934668,0.0,-0.36129224,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
15988,222,7.1303654,0.0,-0.4566176,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
15988,256,5.284512,0.0,-0.38009766,-0.47274256,1,[np.float32(4.5525913)],[np.float32(0.0667954)],0.0667954,6.088874,fixed,fixed
29817,107,5.284512,0.0,-0.3366042,-0.9479989,2,"[np.float32(6.214031), np.float32(5.284512)]","[np.float32(0.22865157), np.float32(0.10120408)]",0.22865157,6.088874,broken,unchanged
29817,127,6.842684,0.0,-0.4301896,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,unchanged
29817,129,5.877573,0.0,-0.38546312,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,unchanged
29817,133,7.5358305,0.0,-0.4761087,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,broken,unchanged
29817,135,5.877573,0.0,-0.3780192,-0.5024463,1,[np.float32(6.214031)],[np.float32(0.025936576)],0.025936576,6.7248263,broken,unchanged
29817,145,7.5358305,0.0,-0.4756962,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,broken,unchanged
29817,148,5.877573,0.0,-0.38456848,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,unchanged
29817,152,6.842684,0.0,-0.42628005,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,unchanged
29817,155,5.877573,1.0,-0.31277063,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,unchanged
29817,156,5.786329,0.0,-0.4050593,-0.6448291,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,7.5358305,broken,unchanged
29817,157,7.5358305,0.0,-0.5165639,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,broken,unchanged
29817,161,5.877573,0.0,-0.3924606,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,unchanged
29817,163,7.5358305,0.0,-0.48574808,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,broken,unchanged
29817,165,5.0934668,0.0,-0.33048335,-0.49127245,2,"[np.float32(6.214031), np.float32(5.284512)]","[np.float32(0.034869), np.float32(0.04278246)]",0.04278246,6.7248263,broken,unchanged
29817,177,5.877573,0.0,-0.38406253,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,unchanged
29817,180,5.0934668,0.0,-0.33353993,-0.90978986,2,"[np.float32(6.214031), np.float32(5.0934668)]","[np.float32(0.20743524), np.float32(0.08184193)]",0.20743524,6.7248263,broken,unchanged
29817,182,5.877573,1.0,-0.31429148,-0.5024463,2,"[np.float32(5.877573), np.float32(6.214031)]","[np.float32(0.02113925), np.float32(0.025936576)]",0.025936576,6.7248263,broken,unchanged
29817,184,5.4253707,0.0,-0.35950518,-0.57263744,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,8.228977,broken,unchanged
29817,185,5.877573,0.0,-0.38988566,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,unchanged
29817,192,5.184434,0.0,-0.33935192,-0.5094659,2,"[np.float32(6.214031), np.float32(5.0934668)]","[np.float32(0.036789175), np.float32(0.04016033)]",0.04016033,6.7248263,broken,unchanged
29817,217,7.5358305,0.0,-0.51269907,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,broken,unchanged
29817,218,6.214031,1.0,-0.29267663,-0.75246465,1,[np.float32(5.284512)],[np.float32(0.123305775)],0.123305775,5.284512,broken,unchanged
29817,221,5.0934668,0.0,-0.34170437,-0.44162473,1,[np.float32(5.284512)],[np.float32(0.04278246)],0.04278246,6.7248263,broken,unchanged
29817,223,5.5545464,0.0,-0.3626566,-0.437841,1,[np.float32(6.214031)],[np.float32(0.021325735)],0.021325735,8.228977,broken,unchanged
29817,224,6.088874,0.0,-0.37038225,-0.79076695,1,[np.float32(5.284512)],[np.float32(0.15505402)],0.15505402,5.284512,broken,unchanged
29817,225,7.5358305,0.0,-0.51369464,-0.83409786,1,[np.float32(6.214031)],[np.float32(0.06367433)],0.06367433,8.228977,broken,unchanged
29817,226,5.284512,1.0,-0.27076998,-0.7800325,1,[np.float32(6.214031)],[np.float32(0.123305775)],0.123305775,6.088874,broken,unchanged
29817,227,6.088501,0.0,-0.3876142,-0.49652252,1,[np.float32(5.284512)],[np.float32(0.03622828)],0.03622828,5.284512,broken,unchanged
29817,228,7.5358305,0.0,-0.49021637,-0.93009746,1,[np.float32(5.284512)],[np.float32(0.1614404)],0.1614404,5.284512,broken,unchanged
29817,239,6.7248263,0.0,-0.33747852,-1.0856797,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,broken,unchanged
29817,241,5.786329,0.0,-0.40195853,-0.6448291,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,7.5358305,broken,unchanged
29817,243,7.5358305,0.0,-0.48875636,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,broken,unchanged
29817,244,6.842684,0.0,-0.46269757,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,unchanged
29817,253,5.786329,0.0,-0.3653551,-0.4360881,1,[np.float32(5.284512)],[np.float32(0.030146634)],0.030146634,8.228977,broken,unchanged
29817,263,6.7248263,0.0,-0.3429723,-1.0856797,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,broken,unchanged
29817,265,5.4253707,0.0,-0.36824504,-0.57263744,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,7.5358305,broken,unchanged
29817,266,7.5358305,0.0,-0.49686262,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,broken,unchanged
29817,267,6.214031,1.0,-0.30221775,-0.71150875,2,"[np.float32(5.877573), np.float32(5.0934668)]","[np.float32(0.025936576), np.float32(0.111585006)]",0.111585006,5.0934668,broken,unchanged
29817,268,6.842684,0.0,-0.46116337,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,unchanged
29817,269,7.5358305,0.0,-0.4801641,-0.76500523,2,"[np.float32(5.877573), np.float32(5.0934668)]","[np.float32(0.053509373), np.float32(0.07239285)]",0.07239285,7.5358305,broken,unchanged
29817,273,7.5358305,0.0,-0.5142754,-0.83409786,1,[np.float32(6.214031)],[np.float32(0.06367433)],0.06367433,6.842684,broken,unchanged
29817,291,5.877573,0.0,-0.3850403,-0.41540232,1,[np.float32(5.0934668)],[np.float32(0.028311158)],0.028311158,6.7248263,broken,unchanged
29817,292,5.977319,0.0,-0.3882953,-0.5223955,1,[np.float32(6.214031)],[np.float32(0.027491292)],0.027491292,7.5358305,broken,unchanged
29817,293,5.0934668,1.0,-0.32346606,-0.7418235,1,[np.float32(6.214031)],[np.float32(0.111585006)],0.111585006,6.7248263,broken,unchanged
29817,297,5.4253707,0.0,-0.3510097,-0.32496184,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,broken,unchanged
29817,300,7.1303654,0.0,-0.45949334,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,broken,unchanged
29817,301,7.5358305,0.0,-0.49130964,-0.8901777,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,broken,unchanged
29817,302,5.5545464,0.0,-0.35241792,-0.49392095,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,broken,unchanged
29817,330,6.214031,0.0,-0.40830263,-0.8885271,1,[np.float32(5.284512)],[np.float32(0.22865157)],0.22865157,5.284512,broken,unchanged
29817,333,5.0934668,0.0,-0.34961644,-0.44162473,1,[np.float32(5.284512)],[np.float32(0.04278246)],0.04278246,6.9761195,broken,unchanged
29817,336,6.088874,0.0,-0.39441448,-0.90315497,1,[np.float32(5.284512)],[np.float32(0.2540094)],0.2540094,5.284512,broken,unchanged
29817,338,4.5525913,0.0,-0.3056328,-0.48351043,1,[np.float32(5.284512)],[np.float32(0.0667954)],0.0667954,6.214031,broken,unchanged
29817,368,5.284512,0.0,-0.37196463,-0.43991408,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,broken,unchanged
29817,379,6.214031,0.0,-0.41732773,-0.84472907,1,[np.float32(5.0934668)],[np.float32(0.20743524)],0.20743524,5.0934668,broken,unchanged
29817,381,7.5358305,0.0,-0.48506573,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,broken,unchanged
29817,398,6.7248263,0.0,-0.42654365,-0.90187836,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,broken,unchanged
29817,401,5.5545464,0.0,-0.3618452,-0.350797,1,[np.float32(5.0934668)],[np.float32(0.022772891)],0.022772891,8.228977,broken,unchanged
29817,402,6.088874,0.0,-0.38415053,-0.60078645,1,[np.float32(5.0934668)],[np.float32(0.06837011)],0.06837011,4.5525913,broken,unchanged
29817,403,6.088874,0.0,-0.41013607,-0.4576625,1,[np.float32(5.0934668)],[np.float32(0.03232453)],0.03232453,6.7248263,broken,unchanged
29817,405,5.0934668,0.0,-0.35037422,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.5241694,broken,unchanged
29817,412,7.1303654,0.0,-0.4595482,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,broken,unchanged
29817,445,4.5525913,0.0,-0.32090786,-0.29352993,1,[np.float32(5.0934668)],[np.float32(0.025679354)],0.025679354,6.088874,broken,unchanged
30254,12,4.411208,0.0,-0.26265424,-0.206961,1,[np.float32(4.8111362)],[np.float32(0.017441027)],0.017441027,6.214031,broken,unchanged
30254,25,5.2083592,0.0,-0.3168646,-0.36639124,1,[np.float32(4.8111362)],[np.float32(0.0338484)],0.0338484,4.5525913,broken,unchanged
30254,26,5.901499,0.0,-0.3688141,-0.65054494,1,[np.float32(4.8111362)],[np.float32(0.109549694)],0.109549694,4.8111362,broken,unchanged
30254,28,6.842684,0.0,-0.4524553,-0.69325614,1,[np.float32(4.8111362)],[np.float32(0.08839323)],0.08839323,4.8111362,broken,unchanged
30254,29,6.088874,0.0,-0.38456425,-1.217774,1,[np.float32(6.7248263)],[np.float32(0.36320382)],0.36320382,6.7248263,broken,unchanged
30254,30,4.5525913,0.0,-0.296092,-0.38076344,1,[np.float32(4.8111362)],[np.float32(0.049403396)],0.049403396,6.214031,broken,unchanged
30254,31,8.228977,0.0,-0.5222124,-0.8285243,1,[np.float32(4.8111362)],[np.float32(0.089805946)],0.089805946,4.8111362,broken,unchanged
30254,32,5.977319,0.0,-0.3797493,-0.3781926,1,[np.float32(4.8111362)],[np.float32(0.025133992)],0.025133992,6.088874,broken,unchanged
30254,36,5.0301485,0.0,-0.3029885,-0.5369746,1,[np.float32(5.0934668)],[np.float32(0.078936815)],0.078936815,5.1152887,broken,unchanged
30254,38,5.1152887,0.0,-0.31078658,-0.72252095,2,"[np.float32(6.5241694), np.float32(5.0934668)]","[np.float32(0.08756265), np.float32(0.08286201)]",0.08756265,5.0301485,broken,unchanged
30254,40,4.8111362,0.0,-0.31602976,-0.4324724,1,[np.float32(4.8111362)],[np.float32(0.058463678)],0.058463678,7.5358305,broken,unchanged
30254,42,6.842684,0.0,-0.43269858,-0.5512656,1,[np.float32(4.8111362)],[np.float32(0.04272912)],0.04272912,4.8111362,broken,unchanged
30254,43,6.088874,0.0,-0.38394466,-0.68580556,1,[np.float32(5.786329)],[np.float32(0.07359712)],0.07359712,6.7248263,broken,unchanged
30254,44,7.5358305,0.0,-0.49280438,-0.8318855,1,[np.float32(4.8111362)],[np.float32(0.12702198)],0.12702198,4.8111362,broken,unchanged
30254,45,5.786329,0.0,-0.36249867,-0.3399946,1,[np.float32(4.8111362)],[np.float32(0.021990279)],0.021990279,4.8111362,broken,unchanged
30254,46,7.5358305,0.0,-0.49280438,-0.8318855,1,[np.float32(4.8111362)],[np.float32(0.12702198)],0.12702198,4.8111362,broken,unchanged
30254,48,4.5525913,0.0,-0.27687687,-0.44146317,1,[np.float32(5.0934668)],[np.float32(0.0593831)],0.0593831,6.088874,broken,unchanged
30254,51,6.088874,0.0,-0.38410726,-0.4576625,1,[np.float32(5.0934668)],[np.float32(0.03232453)],0.03232453,6.7248263,broken,unchanged
30254,60,4.951692,0.0,-0.31835762,-0.3150578,1,[np.float32(4.8111362)],[np.float32(0.028111102)],0.028111102,5.2083592,broken,unchanged
30254,66,5.901499,0.0,-0.35903504,-0.56331146,1,[np.float32(5.0934668)],[np.float32(0.061586138)],0.061586138,6.088874,broken,unchanged
30254,74,6.5241694,1.0,-0.35234946,-0.9067567,1,[np.float32(5.0934668)],[np.float32(0.24319017)],0.24319017,5.0934668,broken,unchanged
30254,75,5.0934668,1.0,-0.30695543,-1.0186926,1,[np.float32(6.5241694)],[np.float32(0.24319017)],0.24319017,6.5241694,broken,unchanged
30254,76,6.9761195,0.0,-0.46424714,-0.8971163,1,[np.float32(5.0934668)],[np.float32(0.19394967)],0.19394967,5.0934668,broken,unchanged
30254,77,5.5545464,0.0,-0.35005975,-0.49392095,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,broken,unchanged
30254,85,6.842684,0.0,-0.4301896,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,unchanged
30254,86,5.184434,0.0,-0.3343077,-0.4382937,2,"[np.float32(5.0934668), np.float32(5.877573)]","[np.float32(0.04016033), np.float32(0.029987883)]",0.04016033,6.7248263,broken,unchanged
30254,89,7.5358305,0.0,-0.48534262,-0.8901777,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,broken,unchanged
30254,90,5.4253707,0.0,-0.3510536,-0.32496184,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,broken,unchanged
30254,92,6.842684,0.0,-0.42591262,-0.6077555,1,[np.float32(5.786329)],[np.float32(0.03519518)],0.03519518,7.5358305,broken,unchanged
30254,93,7.5358305,0.0,-0.47579056,-0.8895075,1,[np.float32(5.786329)],[np.float32(0.10332351)],0.10332351,7.5358305,broken,unchanged
30254,96,7.5358305,0.0,-0.4834745,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,broken,unchanged
30254,97,6.214031,0.0,-0.4047315,-0.71150875,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,5.0934668,broken,unchanged
30254,102,5.0934668,0.0,-0.35986432,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,broken,unchanged
30254,103,7.1303654,0.0,-0.45407555,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,broken,unchanged
30254,113,5.877573,0.0,-0.42409697,-0.58474547,1,[np.float32(4.8111362)],[np.float32(0.07992371)],0.07992371,6.9761195,broken,unchanged
30254,115,7.5358305,0.0,-0.4702114,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,broken,unchanged
30254,116,6.214031,0.0,-0.3833247,-0.50064534,1,[np.float32(5.877573)],[np.float32(0.025936576)],0.025936576,5.0934668,broken,unchanged
30254,118,6.842684,0.0,-0.42218724,-0.6077555,1,[np.float32(5.786329)],[np.float32(0.03519518)],0.03519518,7.5358305,broken,unchanged
30254,122,5.877573,1.0,-0.31074083,-0.6435454,1,[np.float32(5.786329)],[np.float32(0.06569621)],0.06569621,6.7248263,broken,unchanged
30254,123,5.786329,1.0,-0.31474403,-0.6448291,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,7.5358305,broken,unchanged
30254,124,7.5358305,0.0,-0.52707964,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,broken,unchanged
30254,129,5.877573,0.0,-0.39144906,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,unchanged
30254,139,6.214031,0.0,-0.37838462,-0.4255351,1,[np.float32(4.8111362)],[np.float32(0.029351974)],0.029351974,4.5525913,broken,unchanged
30254,144,5.877573,0.0,-0.37787473,-0.58474547,1,[np.float32(4.8111362)],[np.float32(0.07992371)],0.07992371,6.9761195,broken,unchanged
30254,148,5.877573,0.0,-0.3904694,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,unchanged
30254,172,5.0934668,0.0,-0.40341762,-0.34341273,1,[np.float32(4.8111362)],[np.float32(0.031217033)],0.031217033,6.9761195,broken,unchanged
30254,199,6.7248263,0.0,-0.3389159,-1.0856797,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,broken,unchanged
30254,200,5.977319,0.0,-0.38352045,-0.59687066,1,[np.float32(5.877573)],[np.float32(0.04764821)],0.04764821,5.877573,broken,unchanged
30254,203,8.228977,0.0,-0.5393772,-0.90363455,1,[np.float32(5.877573)],[np.float32(0.07651761)],0.07651761,7.5358305,broken,unchanged
30254,204,6.842684,0.0,-0.46229485,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,unchanged
30254,205,5.184434,0.0,-0.3326781,-0.4382937,1,[np.float32(5.877573)],[np.float32(0.029987883)],0.029987883,6.7248263,broken,unchanged
30254,295,5.877573,0.0,-0.3857413,-0.7864393,1,[np.float32(7.5358305)],[np.float32(0.053509373)],0.053509373,6.7248263,broken,unchanged
30254,373,7.5358305,0.0,-0.47390008,-1.1180909,1,[np.float32(7.5358305)],[np.float32(0.12459149)],0.12459149,7.5358305,broken,unchanged
30254,374,6.842684,0.0,-0.4257279,-1.148921,1,[np.float32(7.5358305)],[np.float32(0.17628156)],0.17628156,7.5358305,broken,unchanged
30254,378,7.5358305,1.0,-0.346694,-1.2874969,1,[np.float32(8.228977)],[np.float32(0.17652911)],0.17652911,8.228977,broken,unchanged
30254,399,8.228977,1.0,-0.5018061,-1.2567202,1,[np.float32(7.5358305)],[np.float32(0.17652911)],0.17652911,7.5358305,broken,unchanged
30254,400,6.214031,0.0,-0.3963183,-0.853731,1,[np.float32(7.5358305)],[np.float32(0.06367433)],0.06367433,4.5525913,broken,unchanged
30254,401,5.5545464,0.0,-0.37442675,-0.8912401,1,[np.float32(8.228977)],[np.float32(0.064895034)],0.064895034,8.228977,broken,unchanged
30254,403,6.088874,0.0,-0.42868543,-0.99810565,1,[np.float32(8.228977)],[np.float32(0.08518146)],0.08518146,6.7248263,broken,unchanged
63242,36,5.0301485,0.0,-0.3029885,-0.5369746,1,[np.float32(5.0934668)],[np.float32(0.078936815)],0.078936815,5.1152887,fixed,fixed
63242,38,5.1152887,0.0,-0.31078658,-0.55400264,1,[np.float32(5.0934668)],[np.float32(0.08286201)],0.08286201,5.0301485,fixed,fixed
63242,48,4.5525913,0.0,-0.27687687,-0.44146317,1,[np.float32(5.0934668)],[np.float32(0.0593831)],0.0593831,6.088874,fixed,fixed
63242,51,6.088874,0.0,-0.38410726,-0.4576625,1,[np.float32(5.0934668)],[np.float32(0.03232453)],0.03232453,6.7248263,fixed,fixed
